,"Québec Cap-and-Trade System",,,,,,,," ","China National Emissions Trading System",,,," ","European Union Emissions Trading System (until 2018)",,,," ","European Union Emissions Trading System (from 2019, download)",,,,," ","United Kingdom Emissions Trading Scheme (download)",,,,,,," ","Korean Emissions Trading System",,,,," ","Washington Cap-and-Invest Program (download)",,,,,,,,," ","California Cap-and-Trade Program (download)",,,,,,,,,," "
2012-08-06,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-07,,,,,,,,," ",,,,," ",1,1.239995652,EUR,7.21," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-08,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-09,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-10,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-13,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-14,,,,,,,,," ",,,,," ",1,1.239995652,EUR,7.51," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-15,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-16,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-17,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-20,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-21,,,,,,,,," ",,,,," ",1,1.239995652,EUR,7.6," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-22,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-23,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-24,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-27,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-28,,,,,,,,," ",,,,," ",1,1.239995652,EUR,8.25," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-29,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-30,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-08-31,,,,,,,,," ",,,,," ",1,1.239995652,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-03,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-04,,,,,,,,," ",,,,," ",1,1.28557,EUR,8.24," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-05,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-06,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-07,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-10,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-11,,,,,,,,," ",,,,," ",1,1.28557,EUR,7.72," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-12,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-13,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-14,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-17,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-18,,,,,,,,," ",,,,," ",1,1.28557,EUR,7.25," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-19,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-20,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-21,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-24,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-25,,,,,,,,," ",,,,," ",1,1.28557,EUR,7.21," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-26,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-27,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-09-28,,,,,,,,," ",,,,," ",1,1.28557,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-01,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-02,,,,,,,,," ",,,,," ",1,1.297417391,EUR,7.79," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-04,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-05,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-08,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-09,,,,,,,,," ",,,,," ",1,1.297417391,EUR,7.85," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-10,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-11,,,,,,,,," ",,,,," ",1,1.297417391,EUR,7.59," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-12,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-15,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-16,,,,,,,,," ",,,,," ",1,1.297417391,EUR,7.76," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-17,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-18,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-19,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-22,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-23,,,,,,,,," ",,,,," ",1,1.297417391,EUR,7.85," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-24,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-25,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-26,,,,,,,,," ",,,,," ",1,1.297417391,EUR,7.54," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-29,,,,,,,,," ",,,,," ",1,1.297417391,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-30,,,,,,,,," ",,,,," ",1,1.297417391,EUR,8.12," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-10-31,,,,,,,,," ",,,,," ",1,1.297417391,EUR,7.01," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-01,,,,,,,,," ",,,,," ",1,1.282772727,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-02,,,,,,,,," ",,,,," ",1,1.282772727,EUR,7.96," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-05,,,,,,,,," ",,,,," ",1,1.282772727,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-06,,,,,,,,," ",,,,," ",1,1.282772727,EUR,8.24," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-07,,,,,,,,," ",,,,," ",1,1.282772727,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-08,,,,,,,,," ",,,,," ",1,1.282772727,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-09,,,,,,,,," ",,,,," ",1,1.282772727,EUR,8.2," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-12,,,,,,,,," ",,,,," ",1,1.282772727,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-13,,,,,,,,," ",,,,," ",1,1.282772727,EUR,8.49," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-14,,,,,,,,," ",,,,," ",1,1.282772727,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",0.77956132,1,USD,10.09,10,,,,,," "
2012-11-15,,,,,,,,," ",,,,," ",1,1.282772727,EUR,7.3," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-16,,,,,,,,," ",,,,," ",1,1.282772727,EUR,6.75," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-19,,,,,,,,," ",,,,," ",1,1.282772727,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-20,,,,,,,,," ",,,,," ",1,1.282772727,EUR,6.47," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-21,,,,,,,,," ",,,,," ",1,1.282772727,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-22,,,,,,,,," ",,,,," ",1,1.282772727,EUR,6.64," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-23,,,,,,,,," ",,,,," ",1,1.282772727,EUR,6.75," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-26,,,,,,,,," ",,,,," ",1,1.282772727,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-27,,,,,,,,," ",,,,," ",1,1.282772727,EUR,6.7," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-28,,,,,,,,," ",,,,," ",1,1.282772727,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-29,,,,,,,,," ",,,,," ",1,1.282772727,EUR,6.68," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-11-30,,,,,,,,," ",,,,," ",1,1.282772727,EUR,6.23," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-03,,,,,,,,," ",,,,," ",1,1.311936842,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-04,,,,,,,,," ",,,,," ",1,1.311936842,EUR,5.82," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-05,,,,,,,,," ",,,,," ",1,1.311936842,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-06,,,,,,,,," ",,,,," ",1,1.311936842,EUR,6.3," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-07,,,,,,,,," ",,,,," ",1,1.311936842,EUR,6.42," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-10,,,,,,,,," ",,,,," ",1,1.311936842,EUR,6.63," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-11,,,,,,,,," ",,,,," ",1,1.311936842,EUR,6.91," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-12,,,,,,,,," ",,,,," ",1,1.311936842,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-13,,,,,,,,," ",,,,," ",1,1.311936842,EUR,6.55," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-14,,,,,,,,," ",,,,," ",1,1.311936842,EUR,6.57," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-17,,,,,,,,," ",,,,," ",1,1.311936842,EUR,6.29," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-18,,,,,,,,," ",,,,," ",1,1.311936842,EUR,6.45," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-19,,,,,,,,," ",,,,," ",1,1.311936842,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-20,,,,,,,,," ",,,,," ",1,1.311936842,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-21,,,,,,,,," ",,,,," ",1,1.311936842,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-27,,,,,,,,," ",,,,," ",1,1.311936842,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2012-12-28,,,,,,,,," ",,,,," ",1,1.311936842,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-02,,,,,,,,," ",,,,," ",1,1.328804545,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-03,,,,,,,,," ",,,,," ",1,1.328804545,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-04,,,,,,,,," ",,,,," ",1,1.328804545,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-07,,,,,,,,," ",,,,," ",1,1.328804545,EUR,6.18," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-08,,,,,,,,," ",,,,," ",1,1.328804545,EUR,6.35," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-09,,,,,,,,," ",,,,," ",1,1.328804545,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-10,,,,,,,,," ",,,,," ",1,1.328804545,EUR,5.93," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-11,,,,,,,,," ",,,,," ",1,1.328804545,EUR,5.75," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-14,,,,,,,,," ",,,,," ",1,1.328804545,EUR,5.55," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-15,,,,,,,,," ",,,,," ",1,1.328804545,EUR,5.77," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-16,,,,,,,,," ",,,,," ",1,1.328804545,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-17,,,,,,,,," ",,,,," ",1,1.328804545,EUR,5.36," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-18,,,,,,,,," ",,,,," ",1,1.328804545,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-21,,,,,,,,," ",,,,," ",1,1.328804545,EUR,4.7," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-22,,,,,,,,," ",,,,," ",1,1.328804545,EUR,4.88," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-23,,,,,,,,," ",,,,," ",1,1.328804545,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-24,,,,,,,,," ",,,,," ",1,1.328804545,EUR,4.58," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-25,,,,,,,,," ",,,,," ",1,1.328804545,EUR,3.88," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-28,,,,,,,,," ",,,,," ",1,1.328804545,EUR,3.9," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-29,,,,,,,,," ",,,,," ",1,1.328804545,EUR,3.88," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-30,,,,,,,,," ",,,,," ",1,1.328804545,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-01-31,,,,,,,,," ",,,,," ",1,1.328804545,EUR,3.43," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-01,,,,,,,,," ",,,,," ",1,1.335905,EUR,3.15," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-04,,,,,,,,," ",,,,," ",1,1.335905,EUR,4," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-05,,,,,,,,," ",,,,," ",1,1.335905,EUR,4.1," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-06,,,,,,,,," ",,,,," ",1,1.335905,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-07,,,,,,,,," ",,,,," ",1,1.335905,EUR,4.24," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-08,,,,,,,,," ",,,,," ",1,1.335905,EUR,4.32," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-11,,,,,,,,," ",,,,," ",1,1.335905,EUR,4.19," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-12,,,,,,,,," ",,,,," ",1,1.335905,EUR,4.44," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-13,,,,,,,,," ",,,,," ",1,1.335905,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-14,,,,,,,,," ",,,,," ",1,1.335905,EUR,5," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-15,,,,,,,,," ",,,,," ",1,1.335905,EUR,4.96," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-18,,,,,,,,," ",,,,," ",1,1.335905,EUR,5.14," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-19,,,,,,,,," ",,,,," ",1,1.335905,EUR,4.31," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",0.748556222,1,USD,13.62,10.71,40,45,50,,," "
2013-02-20,,,,,,,,," ",,,,," ",1,1.335905,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-21,,,,,,,,," ",,,,," ",1,1.335905,EUR,4.68," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-22,,,,,,,,," ",,,,," ",1,1.335905,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-25,,,,,,,,," ",,,,," ",1,1.335905,EUR,4.76," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-26,,,,,,,,," ",,,,," ",1,1.335905,EUR,4.29," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-27,,,,,,,,," ",,,,," ",1,1.335905,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-02-28,,,,,,,,," ",,,,," ",1,1.335905,EUR,4.38," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-01,,,,,,,,," ",,,,," ",1,1.29636,EUR,4.64," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-04,,,,,,,,," ",,,,," ",1,1.29636,EUR,4.54," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-05,,,,,,,,," ",,,,," ",1,1.29636,EUR,4.34," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-06,,,,,,,,," ",,,,," ",1,1.29636,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-07,,,,,,,,," ",,,,," ",1,1.29636,EUR,4.12," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-08,,,,,,,,," ",,,,," ",1,1.29636,EUR,4.15," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-11,,,,,,,,," ",,,,," ",1,1.29636,EUR,4.01," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-12,,,,,,,,," ",,,,," ",1,1.29636,EUR,3.66," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-13,,,,,,,,," ",,,,," ",1,1.29636,EUR,," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-14,,,,,,,,," ",,,,," ",1,1.29636,EUR,3.36," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-15,,,,,,,,," ",,,,," ",1,1.29636,EUR,3.47," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-18,,,,,,,,," ",,,,," ",1,1.29636,EUR,3.47," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-19,,,,,,,,," ",,,,," ",1,1.29636,EUR,3.32," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-20,,,,,,,,," ",,,,," ",1,1.29636,EUR,3.67," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-21,,,,,,,,," ",,,,," ",1,1.29636,EUR,4.06," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-22,,,,,,,,," ",,,,," ",1,1.29636,EUR,4.23," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-25,,,,,,,,," ",,,,," ",1,1.29636,EUR,4.1," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2013-03-26,,,,,,,,," ",,,,," ",1,1.29636,EUR,4.72," ",,,,,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
